"exclude_if_any","description_icd9"
"342.74","Neurologic hereditary, degenerative, and other disorders"
"342.75","Neurologic hereditary, degenerative, and other disorders"
"342.76","Neurologic hereditary, degenerative, and other disorders"
"342.77","Neurologic hereditary, degenerative, and other disorders"
"342.78","Neurologic hereditary, degenerative, and other disorders"
"342.79","Neurologic hereditary, degenerative, and other disorders"
"342.8","Neurologic hereditary, degenerative, and other disorders"
"342.80","Neurologic hereditary, degenerative, and other disorders"
"342.81","Neurologic hereditary, degenerative, and other disorders"
"342.82","Neurologic hereditary, degenerative, and other disorders"
"342.83","Neurologic hereditary, degenerative, and other disorders"
"342.84","Neurologic hereditary, degenerative, and other disorders"
"342.85","Neurologic hereditary, degenerative, and other disorders"
"342.86","Neurologic hereditary, degenerative, and other disorders"
"342.87","Neurologic hereditary, degenerative, and other disorders"
"342.88","Neurologic hereditary, degenerative, and other disorders"
"342.89","Neurologic hereditary, degenerative, and other disorders"
"342.9","Neurologic hereditary, degenerative, and other disorders"
"342.90","Neurologic hereditary, degenerative, and other disorders"
"342.91","Neurologic hereditary, degenerative, and other disorders"
"342.92","Neurologic hereditary, degenerative, and other disorders"
"342.93","Neurologic hereditary, degenerative, and other disorders"
"342.94","Neurologic hereditary, degenerative, and other disorders"
"342.95","Neurologic hereditary, degenerative, and other disorders"
"342.96","Neurologic hereditary, degenerative, and other disorders"
"342.97","Neurologic hereditary, degenerative, and other disorders"
"342.98","Neurologic hereditary, degenerative, and other disorders"
"342.99","Neurologic hereditary, degenerative, and other disorders"
"343","Neurologic hereditary, degenerative, and other disorders"
"343.0","Neurologic hereditary, degenerative, and other disorders"
"343.00","Neurologic hereditary, degenerative, and other disorders"
"343.01","Neurologic hereditary, degenerative, and other disorders"
"343.02","Neurologic hereditary, degenerative, and other disorders"
"343.03","Neurologic hereditary, degenerative, and other disorders"
"343.04","Neurologic hereditary, degenerative, and other disorders"
"343.05","Neurologic hereditary, degenerative, and other disorders"
"343.06","Neurologic hereditary, degenerative, and other disorders"
"343.07","Neurologic hereditary, degenerative, and other disorders"
"343.08","Neurologic hereditary, degenerative, and other disorders"
"343.09","Neurologic hereditary, degenerative, and other disorders"
"343.1","Neurologic hereditary, degenerative, and other disorders"
"343.10","Neurologic hereditary, degenerative, and other disorders"
"343.11","Neurologic hereditary, degenerative, and other disorders"
"343.12","Neurologic hereditary, degenerative, and other disorders"
"343.13","Neurologic hereditary, degenerative, and other disorders"
"343.14","Neurologic hereditary, degenerative, and other disorders"
"343.15","Neurologic hereditary, degenerative, and other disorders"
"343.16","Neurologic hereditary, degenerative, and other disorders"
"343.17","Neurologic hereditary, degenerative, and other disorders"
"343.18","Neurologic hereditary, degenerative, and other disorders"
"343.19","Neurologic hereditary, degenerative, and other disorders"
"343.2","Neurologic hereditary, degenerative, and other disorders"
"343.20","Neurologic hereditary, degenerative, and other disorders"
"343.21","Neurologic hereditary, degenerative, and other disorders"
"343.22","Neurologic hereditary, degenerative, and other disorders"
"343.23","Neurologic hereditary, degenerative, and other disorders"
"343.24","Neurologic hereditary, degenerative, and other disorders"
"343.25","Neurologic hereditary, degenerative, and other disorders"
"343.26","Neurologic hereditary, degenerative, and other disorders"
"343.27","Neurologic hereditary, degenerative, and other disorders"
"343.28","Neurologic hereditary, degenerative, and other disorders"
"343.29","Neurologic hereditary, degenerative, and other disorders"
"343.3","Neurologic hereditary, degenerative, and other disorders"
"343.30","Neurologic hereditary, degenerative, and other disorders"
"343.31","Neurologic hereditary, degenerative, and other disorders"
"343.32","Neurologic hereditary, degenerative, and other disorders"
"343.33","Neurologic hereditary, degenerative, and other disorders"
"343.34","Neurologic hereditary, degenerative, and other disorders"
"343.35","Neurologic hereditary, degenerative, and other disorders"
"343.36","Neurologic hereditary, degenerative, and other disorders"
"343.37","Neurologic hereditary, degenerative, and other disorders"
"343.38","Neurologic hereditary, degenerative, and other disorders"
"343.39","Neurologic hereditary, degenerative, and other disorders"
"343.4","Neurologic hereditary, degenerative, and other disorders"
"343.40","Neurologic hereditary, degenerative, and other disorders"
"343.41","Neurologic hereditary, degenerative, and other disorders"
"343.42","Neurologic hereditary, degenerative, and other disorders"
"343.43","Neurologic hereditary, degenerative, and other disorders"
"343.44","Neurologic hereditary, degenerative, and other disorders"
"343.45","Neurologic hereditary, degenerative, and other disorders"
"343.46","Neurologic hereditary, degenerative, and other disorders"
"343.47","Neurologic hereditary, degenerative, and other disorders"
"343.48","Neurologic hereditary, degenerative, and other disorders"
"343.49","Neurologic hereditary, degenerative, and other disorders"
"343.5","Neurologic hereditary, degenerative, and other disorders"
"343.50","Neurologic hereditary, degenerative, and other disorders"
"343.51","Neurologic hereditary, degenerative, and other disorders"
"343.52","Neurologic hereditary, degenerative, and other disorders"
"343.53","Neurologic hereditary, degenerative, and other disorders"
"343.54","Neurologic hereditary, degenerative, and other disorders"
"343.55","Neurologic hereditary, degenerative, and other disorders"
"343.56","Neurologic hereditary, degenerative, and other disorders"
"343.57","Neurologic hereditary, degenerative, and other disorders"
"343.58","Neurologic hereditary, degenerative, and other disorders"
"343.59","Neurologic hereditary, degenerative, and other disorders"
"343.6","Neurologic hereditary, degenerative, and other disorders"
"343.60","Neurologic hereditary, degenerative, and other disorders"
"343.61","Neurologic hereditary, degenerative, and other disorders"
"343.62","Neurologic hereditary, degenerative, and other disorders"
"343.63","Neurologic hereditary, degenerative, and other disorders"
"343.64","Neurologic hereditary, degenerative, and other disorders"
"343.65","Neurologic hereditary, degenerative, and other disorders"
"343.66","Neurologic hereditary, degenerative, and other disorders"
"343.67","Neurologic hereditary, degenerative, and other disorders"
"343.68","Neurologic hereditary, degenerative, and other disorders"
"343.69","Neurologic hereditary, degenerative, and other disorders"
"343.7","Neurologic hereditary, degenerative, and other disorders"
"343.70","Neurologic hereditary, degenerative, and other disorders"
"343.71","Neurologic hereditary, degenerative, and other disorders"
"343.72","Neurologic hereditary, degenerative, and other disorders"
"343.73","Neurologic hereditary, degenerative, and other disorders"
"343.74","Neurologic hereditary, degenerative, and other disorders"
"343.75","Neurologic hereditary, degenerative, and other disorders"
"343.76","Neurologic hereditary, degenerative, and other disorders"
"343.77","Neurologic hereditary, degenerative, and other disorders"
"343.78","Neurologic hereditary, degenerative, and other disorders"
"343.79","Neurologic hereditary, degenerative, and other disorders"
"343.8","Neurologic hereditary, degenerative, and other disorders"
"343.80","Neurologic hereditary, degenerative, and other disorders"
"343.81","Neurologic hereditary, degenerative, and other disorders"
"343.82","Neurologic hereditary, degenerative, and other disorders"
"343.83","Neurologic hereditary, degenerative, and other disorders"
"343.84","Neurologic hereditary, degenerative, and other disorders"
"343.85","Neurologic hereditary, degenerative, and other disorders"
"343.86","Neurologic hereditary, degenerative, and other disorders"
"343.87","Neurologic hereditary, degenerative, and other disorders"
"343.88","Neurologic hereditary, degenerative, and other disorders"
"343.89","Neurologic hereditary, degenerative, and other disorders"
"343.9","Neurologic hereditary, degenerative, and other disorders"
"343.90","Neurologic hereditary, degenerative, and other disorders"
"343.91","Neurologic hereditary, degenerative, and other disorders"
"343.92","Neurologic hereditary, degenerative, and other disorders"
"343.93","Neurologic hereditary, degenerative, and other disorders"
"343.94","Neurologic hereditary, degenerative, and other disorders"
"343.95","Neurologic hereditary, degenerative, and other disorders"
"343.96","Neurologic hereditary, degenerative, and other disorders"
"343.97","Neurologic hereditary, degenerative, and other disorders"
"343.98","Neurologic hereditary, degenerative, and other disorders"
"343.99","Neurologic hereditary, degenerative, and other disorders"
"344.0","Neurologic hereditary, degenerative, and other disorders"
"344.00","Neurologic hereditary, degenerative, and other disorders"
"344.01","Neurologic hereditary, degenerative, and other disorders"
"344.02","Neurologic hereditary, degenerative, and other disorders"
"344.03","Neurologic hereditary, degenerative, and other disorders"
"344.04","Neurologic hereditary, degenerative, and other disorders"
